code,name,bao_hanh,base_price,slase_price,img_directory,infor_product
FANA577,Fan Case NOCTUA NF-A12x15 Black -Slim fan,72 tháng,799000,699000,Categories/img/Fan/250_56820_noctua_nf_a12x15_black_0001_1__1_.jpg,"- Quạt làm mát đến từ thương hiệu nổi tiếng cho hiệu suất cao và bền bỉ.- Kích thước mỏng, phù hợp với các hệ thống có không gian hạn chế."
KEOT047,Keo tản nhiệt NOCTUA NT-H2 3.5g,24 tháng,0,269000,Categories/img/Fan/250_47798_noctua_nt_h2_0002_1__2_.jpg,"- Keo tản nhiệt hiệu năng cao cấp.- Là phiên bản nâng cấp của NT-H1 từng đoạt giải thưởng.- Dễ dàng thoa đều hay lau sạch, độ dẫn điện cực thấp, không gây chập cháy trong quá trình sử dụng.- Thời gian sử dụng lâu dài, tuýp 3,5g sử dụng được lên tới 20 lần.."
DENL258,Bộ đèn LED dán case Ambino Node Rainbow ( Hub + 2 x LED D-RGB 25cm ),24 tháng,499000,349000,Categories/img/Fan/250_49914_ambino_node_rainbow_hub_1_x_led_d_rgb_25cm_15.jpg,"- Hiệu ứng nháy theo nhạc chuyển động mượt mà.- Dây nối chịu dòng cao, bọc xác rắn, chắc chắn sẽ chống chọi được với những pha “bẻ gập” khi bạn lắp đặt trong case.- Toàn bộ dây LED sử dụng nam châm để dễ dàng gắn vào case, thêm vào đó là sự hỗ trợ của các thỏi nam châm đất hiếm, giúp bạn gá lắp chắc chắn hơn rất nhiều….- Điều khiển hiệu ứng bằng phần mềm Adrilight thông qua Hub đi kèm."
PCMD035,Trọn bộ tản nhiệt nước PC Cooler Master H500P  (Lắp ráp theo yêu cầu),24 tháng,0,13124000,Categories/img/Fan/250_44864_modding_pc_coolermaster_h500p_ht_30_black_sparkle_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANC558,Tản nhiệt nước CPU Hydro Series™ H150i PRO RGB 360mm Liquid CPU Cooler,24 tháng,0,5289000,Categories/img/Fan/250_41137_tan_nhiet_nuoc_cpu_hydro_series_h150i_pro_rgb_360mm_liquid_cpu_cooler_0004_5.jpg,- No information
FANC626,Tản nhiệt nước Asus ROG RYUO 240 - RGB 240mm Liquid CPU Cooler,24 tháng,5089000,4699000,Categories/img/Fan/250_45765_rog_ryuo_240.jpg,"- Màn hình màu OLED 1.77inch cung cấp thông tin tình trạng hệ thống hoặc tuỳ chỉnh hoạt ảnh cá nhân.- Thiết kế quạt ROG được tối ưu để đem đến áp suất gió lớn.- Thiết kế nắp đậy phần bơm với đèn addressable RGB được mạ chân không đem đến cảm giác sang trọng, cứng cáp.- Phong cách thiết kế đồng bộ với các linh kiện của ASUS ROG.- Dây dẫn nước được bện tăng cường tuổi thọ cho linh kiện."
FANC732,Tản nhiệt nước CPU NZXT Kraken X63, 72 tháng ,4299000,3999000,Categories/img/Fan/250_51279_kraken_x63_1.jpg,"- Phần pump với vòng LED ARGB vô cực và logo NZXT phát sáng độc đáo.- Vòng sáng lớn hơn 10% với thế hệ cũ đem tới nhiều ánh sáng hơn.- Tuỳ chỉnh tất cả thông số và đèn thông qua phần mềm CAM.- Quạt Aer 120P thổi Radiator đem lại hiệu suất mạnh mẽ, độ ồn thấp, tuổi thọ cao.- Dây nối bọc dù cứng cáp kèm khả năng xoay đầu dây thuận tiện cho việc bố trí lắp đặt."
CABL469,Bộ dây nối dài bọc lưới cao cấp Sleeve Cable - Green / Black,24 tháng,1099000,899000,Categories/img/Fan/250_47945__mg_9831.jpg,- No information
PCMD009,Trọn bộ tản nhiệt nước PC Cooler Master H500P  (Lắp ráp theo yêu cầu),24 tháng,0,11676000,Categories/img/Fan/250_41895_modding_pc_cooler_master_h500p_st_02_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
PCMD027,Trọn bộ tản nhiệt nước PC LianLi O11WX (Lắp ráp theo yêu cầu),24 tháng,0,26295000,Categories/img/Fan/250_43650_modding_pc_lianli_o11wx_mixi_v1_0_ht_24_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
PCMD074,Trọn bộ tản nhiệt nước PC C700M AORUS- HT66 (Lắp ráp theo yêu cầu),24 tháng,0,27075000,Categories/img/Fan/250_56681_c700m_aorus_modding_watercooling__12_.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANB062,EK-Annihilator EX/EP,24 tháng,0,4299000,Categories/img/Fan/250_42179_ek_annihilator_exep_0000_1.jpg,"- The EK-Annihilator EX/EP là đế tản nhiệt nước tiêu chuẩn dành riêng cho hệ thống server 1U hoặc chassis, tương thích với socket LGA 3647 (Socket P) Intel® processors. Đế tản nhiệt này trang bị gông Narrow ILM.."
FAVG114,EK-FC RTX 2080 + Ti Classic RGB - Nickel + Plexi   ,24 tháng,0,3219000,Categories/img/Fan/250_46450_ek_fc_rtx_2080_ti_classic_rgb_nickel_plexi_0003_4.jpg,"- Block nước sử dụng kiểu dáng mỏng đặc trưng của EK®, và nó bao phủ toàn bộ chiều dài PCB. Giải pháp làm mát cao cấp này sẽ biến card đồ họa mạnh mẽ của bạn thành một phần cứng gọn gàng với logo có đèn LED RGB.."
FAVG081,EK-Quantum Vector Strix RTX 2080 Ti Backplate - Nickel,24 tháng,0,1469000,Categories/img/Fan/250_45581_ek_vector_strix_rtx_2080_ti_backplate_nickel_0000_1.jpg,"- Backplate ốp phía sau card đồ hoạ, ngoài tác dụng trang trí, backplate còn có tác dụng bảo vệ bo mạch của card và tản nhiệt ở phía mặt lưng.."
FANM031,EK-Quantum Momentum ROG Rampage VI Encore D-RGB - Plexi,24 tháng,5199000,4899000,Categories/img/Fan/250_52674_ek_quantum_momentum_rog_rampage_vi_encore_d_rgb___plexi__0001_1__7_.jpg,"- Monoblock thuộc dòng sản phẩm cao cấp Quantum Line mới được thiết kế riêng cho bo mạch chủ ROG Rampage VI Extreme Encore. Với tính năng mát mới nhất với độ cản nước thấp và hiệu suất cao. Monoblock được trang bị dải đèn LED 3 chân D-RGB (có thể đánh địa chỉ) và nó cung cấp khả năng tùy biến thẩm mỹ vô song bên cạnh hiệu suất vượt trội! Đèn LED D-RGB trong monoblock tương thích với ASUS® Aura Sync, mang đến trải nghiệm vô cùng độc đáo với đầy đủ sắc màu.."
RADI052,EK-CoolStream PE 240 (Dual),24 tháng,0,1889000,Categories/img/Fan/250_37478_radiator_ek_coolstream_pe_240_dual_0002_3.jpg,- EK-CoolStream PE là két tản nhiệt nước chuyên dụng với thiết kế đặc biệt ưu việt..- Là sản phẩm tản nhiệt tốt nhất trong phân khúc độ dày 40mm!.
RADI069,EK-CoolStream Classic SE 360,24 tháng,0,1629000,Categories/img/Fan/250_46515_radiator_ek_coolstream_classic_se_360_0002_3.jpg,- EK-CoolStream Classic SE là két tản nhiệt nước chuyên dụng với thiết kế đặc biệt ưu việt..- Là sản phẩm tản nhiệt tốt nhất trong phân khúc độ dày 30mm!.
TOOL050,EK-Revo D5 Pump Mount,24 tháng,0,259000,Categories/img/Fan/250_51478_ek_revo_d5_pump_mount_0000_1.jpg,- EK-Revo D5 Pump Mount đi kèm cao su mềm giúp giảm rung máy bơm! EK-Revo D5 Pump Mount được thiết kế để sử dụng với máy bơm D5 và các sản phẩm XTOP D5 từ dòng Revo. Trong ảnh là EK-Revo D5 Pump Mount với bơm D5 cùng với bộ tổ hợp XRES..
TANK047,Tank Bitspower Z-Multi Ultra 150 POM,24 tháng,0,1599000,Categories/img/Fan/250_35594_bitspower_z_multi_ultra_150_pom_0000_1.jpg,- Tank chứa nước dành cho tản nhiệt nước Custom.- Tank có chiều cao 150mm.
TANK080,EK-RES X3 110,24 tháng,0,300000,Categories/img/Fan/250_37494_ek_res_x3_110_0000_37494_ek_resx3_100_800.jpg,- The EK-RES X3 reservoir from EK CSQ design line is an improved version of renown EK-Multioption RES X2 reservoirs released three years ago..- .- PLEASE NOTE: .- - Do not use or clean reservoir with alcohol derivates or other solvents as acrylic may crack!.
NUEK008,EK-CryoFuel Clear (Premix 1000mL),24 tháng,729000,629000,Categories/img/Fan/250_45104_ek_cryofuel_clear__premix_1000ml__0000_layer_2.jpg,- Dung dịch tản nhiệt chuyên dụng loại pha sẵn 1000mL.- (KHÔNG CẦN PHA THÊM NƯỚC CẤT).- Sản phẩm có tông màu trắng trong suốt.
FITT034,Fitting Barrow Lightning ( nhiều màu )  ,24 tháng,0,89000,Categories/img/Fan/250_29482_fitting_barrow_lightting_1.jpg,"- Fitting chiếu sáng có độ sáng mạnh, dùng để chiếu sáng tank cho hiệu ứng đẹp mắt.- Sử dụng ren G1/4 phổ thông, tương thích 99% các linh kiện tản nước hiện tại.- Có màu trắng, đỏ, xanh dương, xanh lá."
FITT299,EK-Torque HTC-14 - Black,24 tháng,0,199000,Categories/img/Fan/250_48398_ek_torque_htc_14___black_0000_layer_2.jpg,"- Fit ống cứng 14 mm mới của EK được thiết kế để sử dụng với các ống rắn như Acrylic và PETG. Với thiết kế nổi bật và đồng nhất, cũng như không chèn logo trên sản phẩm mang lại vẻ đẹp cao cấp. Chúng có thể được bổ sung bởi các vòng màu có thể hoán đổi cho nhau ( ban riêng ), và là một lựa chọn lý tưởng cho bất kỳ ai cũng như là một kết hợp hoàn hảo với các sản phẩm dòng EK-Quantum.."
FITT264,EK-Torque HTC-12 Color Rings Pack - Purple ( 10 pcs ),24 tháng,0,419000,Categories/img/Fan/250_47204_ek_torque_htc_14_color_rings_pack___purple__10pcs__0000_1__2_.jpg,- No information
FITT190,EK-AF T-Splitter 3F G1/4 - Black,24 tháng,0,239000,Categories/img/Fan/250_37467_fitting_ek_af_t_splitter_3f_g14___black_0002_1__1_.jpg,"- EK-AF T-Splitter is a simple cube-shaped adapter fitting with 3 x G1/4"" BSP threads, useful for splitting or combining the liquid flow in your loop.."
FITT312,EK-Torque HTC-14 Color Rings Pack - Green (10pcs),24 tháng,0,419000,Categories/img/Fan/250_49658_ek_torque_htc_14_color_rings_pack___green__10pcs__0001_1__1_.jpg,- EK-Torque HTC 14 Color Rings Pack là các vòng màu thay đổi dành cho fitting 14mm mới của EK được thiết kế để sử dụng với ống cứng OD 14mm như Acrylic và PETG. Chúng được làm bằng nhôm anode.
FITT324,EK-AF Extender 8mm M-F G1/4 - Nickel,24 tháng,0,79000,Categories/img/Fan/250_49933_ek_af_extender_8mm_m_f_g14___nickel_0001_1__1_.jpg,- EK-AF Extender G1 / 4 phù hợp để nối dài ren G1/4 từ Block để gắn những fitting bị vướng bởi linh kiện hoặc dùng để nối dài ren.
ONGT024,EK-HD Tube 10/12mm 500mm (2 pcs),24 tháng,0,249000,Categories/img/Fan/250_37484_ekhd_500mm_1_800.jpg,- EK-HD Tube is solid type extruded acrylic tubing intended for use with EK-HD push-in adapters and EK-HDC series compression fittings. The tubing may be heat treated to achieve certain bends..- .- For expert users only!.
CABL176,Cáp nguồn Nối Dài 8 pin CPU 30cm màu Vàng / Đen,24 tháng,0,129000,Categories/img/Fan/250_26900_c__p_ngu___n_n___i_d__i_8_pin_cpu_30cm_m__u_v__ng____en.jpg,- No information
AIEK011,EK-Pro Manifold 2CPU 4GPU - Acetal,24 tháng,0,2999000,Categories/img/Fan/250_51378_ek_pro_manifold_2cpu_4gpu_acetal_1.jpg,"- EK-Pro Manifold là giải pháp điều hướng và phân tách nước cho các block trong hệ thống tản nhiệt nước. Nó đảm bảo việc phân tách nước hoàn hảo và đều đặn bằng cách sử dụng các cổng G1/4"" phổ thông. Có 2 phiên bản bao gồm 2CPU 2GPU hỗ trợ tối đa 2 CPU và 2 GPU như chính tên gọi trong setup tiếp nối hoặc song song. Phiên bản còn lại hỗ trợ 2 CPU và 4 GPU theo setup song song hoặc bán song song."
TOOL023,Filling Bottle (1000mL),24 tháng,0,239000,Categories/img/Fan/250_42189_filling_bottle_1000ml_1.jpg,"- A handy 1L filling bottle designed to make your loop filling process much easier. Very convenient for mixing the EK-CryoFuel concentrates with distilled water. The telescopic tube of the filling bottle can reach even the most remote and crammed fill ports. The squeeze bottle can also be used to suck out coolant out of your reservoir making system draining an easy task as well. Just squeeze the bottle, insert the tube into the coolant and let the vacuum take care of the rest.."
FITT112,Fitting Bitspower OD14 Deluxe White,24 tháng,0,269000,Categories/img/Fan/250_35606_bitspower_od14_deluxe_white_0000_1.jpg,- No information
FITT045,Fitting Barrow 45 chân ren fix  - Ice White,24 tháng,0,89000,Categories/img/Fan/250_29999_fitting_barrow_45_chan_ren_fix_ice_white_1.jpg,"- Fitting góc chếch 45*, dùng cho các góc cua từ linh kiện tản nhiệt.- Ren fix cứng, không thể xoay.- Bao gồm 1 ren female G1/4 và 1 ren male G1/4.- Sử dụng ren G1/4 phổ thông, tương thích 99% các linh kiện tản nước hiện tại.- Màu trắng."
FITT151,Fitting Bitspower Adapter 45* Male-Female Rotary Silver Shining. ,24 tháng,0,319000,Categories/img/Fan/250_36206_bitspower_adapter_45_male_female_rotary_silver_shining_0000_1.jpg,- No information
FITT038,Fitting Barrow Male-Male Rotary 10mm Deluxe White ,24 tháng,0,109000,Categories/img/Fan/250_29992_fitting_barrow_male_male_rotary_10mm_deluxe_white_1.jpg,"- Fitting dùng để gia tăng khoảng cách giữa các linh kiện, ví dụ như giữa bơm và tank chứa nước.- Bao gồm 2 ren G1/4 male có thể xoay 360*.- Sử dụng ren G1/4 phổ thông, tương thích 99% các linh kiện tản nước hiện tại.- Màu trắng."
FANC612,Tản nhiệt khí DeepCool Gamer Storm FRYZEN (AMD ONLY) - RGB Air Cooler,24 tháng,2249000,1899000,Categories/img/Fan/250_45675_tan_nhiet_khi_deepcool_gamer_storm_fryzen_amd_only_rgb_air_cooler_0002_1__1_.jpg,- Chữ X được lên đèn RGB cực phong cách.- Đèn led RGB tương thích nhiều hệ thống.- Bộ tản được làm bằng nhôm nguyên khối cao cấp.- 6 ống đồng tản nhiệt nhanh và hiệu quả.- Quạt cánh đôi 120mm gia tăng áp lực đến 2 lần.
FANC722,Tản nhiệt khí Jonsbo CR-1200,24 tháng,359000,289000,Categories/img/Fan/250_51070_tan_nhiet_khi_jonsbo_cr_1200_0004_5.jpg,"- Tản nhiệt dạng tháp với 2 ống dẫn nhiệt.- Quạt đi kèm 9mm tốc độ cao, trang bị đèn RGB.- Thiết kế nhỏ gọn, phù hợp với các máy kích thước nhỏ và vừa."
FANC777,Tản Nhiệt CPU ID-COOLING SE-224-XT WHITE,24 tháng,889000,689000,Categories/img/Fan/250_55588_tan_nhiet_cpu_se_224_xt_white_1.jpg,- No information
FANS192,Tản nhiệt SSD EK-M.2 NVMe Heatsink - Black,24 tháng,0,259000,Categories/img/Fan/250_38396_tan_nhiet_ssd_ek_m_2_nvme_heatsink___black_0002_3.jpg,- EK-M.2 NVMe Heatsink là đế tản nhiệt thụ động được thiết kế dành riêng cho các SSD M.2 thế hệ mới. Sản phẩm mang tính đột phá về hiệu năng và thẩm mỹ cho người dùng..
FANA477,Fan Case Freezemod Extreme Digital RGB ( 3 pcs / pack ),24 tháng,699000,649000,Categories/img/Fan/250_42737_fan_case_freezemod_extreme_digital_rgb_3_pcs_pack_1.jpg,- No information
FANA565,Fan Case Vitra Luna A-RGB AURA SYNC 3 IN 1 (3 Fan Pack / Kèm điều khiển),24 tháng,549000,449000,Categories/img/Fan/250_54081_fan_case_vitra_luna_argb__1_.jpg,"- Fan Case Vitra Luna ARGB ( 3 Fan Pack / Kèm điều khiển) là bộ quạt tản nhiệt cao cấp với đèn RGB bắt mắt, rất đẹp mắt khi dùng để trang trí case máy tính. Đồng thời Vitra Luna ARGB còn đem lại hiệu năng tản nhiệt tốt, phù hợp với các cấu hình chơi game cao cấp..- Một gói sản phẩm bao gồm 3 chiếc quạt tản nhiệt. Điều khiển màu sắc thông qua điều khiển riêng biệt."
KEOT004,Kem tản nhiệt Deepcool Z3 (Xi lanh). ,24 tháng,0,109000,Categories/img/Fan/250_802_kem_tan_nhiet_deepcool_z3_xi_lanh.png,- - Độ dẫn nhiệt tốt hơn .- - Không dễ cháy. .- - Hiệu năng tốt trong tầm giá .- - Không chứa bất kỳ kim loại hoặc vật liệu dẫn điện khác..
KEOT053,Keo Tản Nhiệt Arctic MX-4 - 8Gam,24 tháng,299000,189000,Categories/img/Fan/250_54978_keo_tan_nhiet_arctic_mx_4_8gam.jpg,- No information
PCMD041,Trọn bộ tản nhiệt nước Modding PC DeepCool DUKASE HT-36 TRUE BLUE (Lắp ráp theo yêu cầu),24 tháng,0,7824000,Categories/img/Fan/250_45318_modding_pc_deepcool_dukase_ht_36_true_blue_1.jpg,"- Tản nhiệt nước Custom là giải pháp làm mát cao cấp nhất giành cho các bộ máy tính Desktop PC, tăng khả năng làm mát cho hệ thống từ 20-50%, ngoài ra giảm độ ồn tới 50% do diện tích toả nhiệt lớn cùng vẻ đẹp khó cưỡng là những lý do mà những hệ thống PC Gaming, Workstation ngày càng sử dụng tản nhiệt nước nhiều hơn .- Với các linh kiện được lựa chọn kỹ càng, đến từ các thương hiệu hàng đầu thế giới, những hệ thống Modding PC Made by HANOICOMPUTER đảm bảo hoạt động bền bỉ và đem lại vẻ đẹp độc đáo cho hệ thống của bạn .- Lưu ý: .- - Khách hàng có thể tuỳ chọn màu nước theo ý thích .- - Khách hàng có thể tuỳ biến đường nước theo ý thích, chi phí có thể tăng hoặc giảm tuỳ thuộc đường nước khách hàng yêu cầu  ."
FANC579,Tản nhiệt CPU Thermaltake Floe Riing 280 RGB (CL-W167-PL14SW-A),24 tháng,3999000,3699000,Categories/img/Fan/250_42495_tan_nhiet_cpu_thermaltake_floe_riing_280_rgb_cl_w167_pl14sw_a_0000_1__2_.jpg,- No information
FANC661,Tản nhiệt nước ID Cooling DashFlow 240RGB,24 tháng,2890000,2499000,Categories/img/Fan/250_47761_tan_nhiet_nuoc_id_cooling_dashflow_240rgb_0005_1__2_.jpg,- No information
FANC744,Tản Nhiệt Nước ID-COOLING ZOOMFLOW 360X ARGB,24 tháng,2599000,2189000,Categories/img/Fan/250_52104_id_cooling_zoomflow_360x_argb_0003_1__2_.jpg,- Bơm với thiết kế mới được nâng cấp hiệu năng.- Đèn led ARGB tích hợp cho hiệu ứng ánh sáng độc đáo.- Đồng bộ màu với mainboard.- Hỗ trợ: Intel LGA2066/2011/1366/1151/1150/1155/1156 / AMD TR4/AM4/FM2+/FM2/FM1/AM3+/AM3/AM2+/AM2.
TOOL024,EK-HD Tube Reamer,24 tháng,0,369000,Categories/img/Fan/250_42190_ek_hd_tube_reamer_1.jpg,- Dụng cụ được sử dụng để mài vát góc ống cứng tản nhiệt nước custom.
