code,name,bao_hanh,base_price,slase_price,img_directory,infor_product
RAGS447,RAM Desktop Gskill Trident Z RGB (F4-3600C19D-16GTZRB) 16GB (2x8GB) DDR4 3600MHz,24 tháng,0,2699000,Categories/img/Ram/250_54206_ram_desktop_gskill_trident_z_rgb__f4_3600c19d_16gtzrb__16gb__2x8gb__ddr4_3600mhz_4.jpg,- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 3600MHz.- LED RGB.
RACO312,Ram laptop CORSAIR (CMSX8GX4M1A2400C16) 8GB (1x8GB) DDR4 2400MHz,24 tháng,0,1049000,Categories/img/Ram/250_46204_ram_laptop_corsair.jpg,- Hãng: CORSAIR.- Loại RAM: SO-DIMM.- Dung lượng: 8GB.- Tần số truyền dữ liệu: 2400 MHz.
RAKT141,RAM Kingston ECC 8GB DDR3 Bus 1600Mhz ,24 tháng,0,2399000,Categories/img/Ram/250_14890_ram_ddr3_kingston_ecc_8gb.jpg,- Dòng RAM ECC dành cho máy chủ của Kingston.- Dung lượng: 1 x 8GB.- Thế hệ: DDR3.- Bus: 1600MHz.
RASP014,RAM Desktop SILICON POWER 8G (1x8GB) DDR4 2400MHz,24 tháng,0,859000,Categories/img/Ram/250_38612_sp004gblfu213n01.jpg,- Dung lượng: 8GB.- Kiểu: DDRam 4.- Bus: 2400 MHz.
RAGS319,RAM Desktop Gskill Trident Z RGB (F4-3000C16D-32GTZR) 32GB (2x16GB) DDR4 3000MHz ,24 tháng,0,3899000,Categories/img/Ram/250_42696_gskill_trident_z_royal_rgb.jpg,- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3000MHz.- LED RGB.
RAAD226,RAM Desktop ADATA XPG D10 Black (AX4U266638G16SBG) 8GB (1x8GB) DDR4 2666MHz,24 tháng,0,849000,Categories/img/Ram/250_44155_ram_adata_xpg_d10_black.jpg,- Dòng RAM phổ thông đến từ Adata.- Dung lượng: 8GB.- Kiểu: DDRam 4.- Bus: 2666 MHz.
RAKT240,RAM Desktop KINGSTON HyperX Predator RGB (HX432C16PB3AK2/32) 32GB (2x16GB) DDR4 3200MHz,24 tháng,4799000,3999000,Categories/img/Ram/250_46213_kingston_predator_ddr4_2933_rgb_kit2.jpg,- Dòng RAM RGB cao cấp của Kingston.- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RAKT249,RAM Desktop KINGSTON HyperX Fury (HX426C16FB3/16) 16GB (1x16GB) DDR4 2666MHz ,24 tháng,0,1699000,Categories/img/Ram/250_48765_kingston__hyperx_fury_hx426c16fb316.jpg,- Dòng sản phẩm cơ bản của Kingston.- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RACO322,Ram Desktop Corsair Vengeance PRO RGB (CMW32GX4M2E3200C16) 32GB (2x16GB) DDR4 3200MHz,24 tháng,4599000,3999000,Categories/img/Ram/250_52283_ram_corsair_vengeance_pro_rgb.jpg,- Dòng sản phẩm RAM RGB cao cấp của Corsair.- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RAGS448,RAM Desktop Gskill Trident Z RGB (F4-3600C18D-32GTZR) 32GB (2x16GB) DDR4 3600MHz,24 tháng,0,4199000,Categories/img/Ram/250_54207_ram_desktop_gskill_trident_z_rgb__f4_3600c18d_32gtzr__32gb__2x16gb__ddr4_3600mhz_4.jpg,- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3600MHz.- Cas: 18.- LED RGB.
RACO328,Ram Desktop Corsair Vengeance RGB (CMW64GX4M2E3200C16) 64GB (2x32GB) DDR4 3200MHz,24 tháng,0,7399000,Categories/img/Ram/250_55011_ram_desktop_corsair_vengeance_rgb__cmw64gx4m2e3200c16__64gb__2x32gb__ddr4_3200mhz__3_.jpg,- Dung lượng: 2 x 32GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RACO313,Ram laptop CORSAIR (CMSX8GX4M1A2666C18) 8GB (1x8GB) DDR4 2666MHz,24 tháng,1159000,1049000,Categories/img/Ram/250_46205_ram_laptop_corsair.jpg,- Hãng: CORSAIR.- Loại RAM: SO-DIMM.- Dung lượng: 8GB.- Tần số truyền dữ liệu: 2666 MHz.
RAAX005,RAM Desktop AXPRO 2GB (1x2GB) DDR3 1600MHz,24 tháng,299000,259000,Categories/img/Ram/250_18043_ram_axpro_green_pcb_ddr3.jpg,- Dung lượng 2GB.- Kiểu Ram DDRam 3.- Bus Ram hỗ trợ 1600.
RACO319,RAM Desktop CORSAIR Vengeance PRO RGB (CMW8GX4M1D3000C16) 8GB (1x8GB) DDR4 3000MHz,24 tháng,0,1049000,Categories/img/Ram/250_47368_corsair_vengeance_pro_rgb_single.jpg,- Dòng sản phẩm RAM RGB cao cấp của Corsair.- Dung lượng: 1 x 8GB.- Thế hệ: DDR4.- Bus: 3000MHz.
RAHP206,RAM DDR4 HP 8GB DDR4-2666 (1x8GB) ECC Reg RAM (1XD84AA),24 tháng,4900000,4899000,Categories/img/Ram/250_50011_hp_8gb_ddr4_2666__1x8gb__ecc_reg_ram__1xd84aa_.png,- Dung lượng: 8 GB.- Chuẩn: DDR4.- Bus: 2666 Mhz.- Loại ram: ECC Reg.
RAKM214,Ram Desktop Kingmax Zeus Dragon Red (KM-LD4-2666-8GHS) Red 8G (1x8GB) DDR4 2666Mhz,24 tháng,0,879000,Categories/img/Ram/250_52831_ram_desktop_kingmax_red_kmld426668ghs.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Kingmax.- Series: Zeus Dragon Red.- Loại RAM: DDR4.- Đóng gói: 8GB (8GB).
RAGS449,RAM Desktop Gskill Trident Z RGB (F4-3600C18D-64GTZR) 64GB (2x32GB) DDR4 3600MHz,24 tháng,0,7999000,Categories/img/Ram/250_54208_ram_desktop_gskill_trident_z_rgb__2x32gb__ddr4_3600mhz.jpg,- Dung lượng: 2 x 32GB.- Thế hệ: DDR4.- Bus: 3600MHz.- LED RGB.
RAKM223,Ram Desktop Kingmax Zeus Dragon (KM-LD4-3200-16GHS) 16GB (1x16GB) DDR4 3200Mhz,24 tháng,0,1699000,Categories/img/Ram/250_55037_ram_desktop_kingmax_zeus_dragon__km_ld4_3200_16ghs__16gb__1x16gb__ddr4_3200mhz__3_.jpg,- Dòng sản phẩm cơ bản của Kingmax.- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RACO315,Ram laptop CORSAIR (CMSX16GX4M1A2666C18) 16GB (1x16GB) DDR4 2666MHz,24 tháng,0,1649000,Categories/img/Ram/250_46207_ram_laptop_corsair.jpg,- Hãng: CORSAIR.- Loại RAM: SO-DIMM.- Dung lượng: 16GB.- Tần số truyền dữ liệu: 2666 MHz.
RAAV052,DDRam III AVEXIR 4GB/1600 (1*4GB) 1CIR - Core (Tản nhiệt - Led đỏ),24 tháng,0,799000,Categories/img/Ram/250_25264_series_core_d3_red.jpg,- Bộ nhớ RAM nằm trong phân khúc cơ bản của Avexir.- Dung lượng: 1 x 4GB.- Thế hệ: DDR3.- Bus: 1600MHz.
RAKT254,Ram Desktop Kingston (KVR26N19S8/8 ) 8GB (1x8GB) DDR4 2666Mhz,24 tháng,0,829000,Categories/img/Ram/250_52832_ram_desktop_kingston_kvr26n19s88__8gb_1x8gb_ddr4_2666mhz.jpg,- Hãng: KINGSTON.- Loại RAM: SO-DIMM.- Dung lượng: 8GB.- Tần số truyền dữ liệu: 2666 MHz.
RAGS450,Ram Desktop Gskill Trident Z Neo RGB (F4-3600C18D-32GTZN) 32GB (2x16GB) DDR4 3600MHz,24 tháng,0,4399000,Categories/img/Ram/250_54209_ram_desktop_gskill_trident_z_rgb__f4_3600c18d_64gtzr__64gb__2x16gb__ddr4_3600mhz_3.jpg,- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3600MHz.- LED RGB.
RAKT269,Ram Desktop 4 Kingston HyperX Fury (HX426C16FB4/16) 16GB (1x16GB) - DDR4 2666MHz,24 tháng,0,1699000,Categories/img/Ram/250_55946_ram_desktop_4_kingston_hyperx_fury_hx426c16fb4_16_1.jpg,- Thương hiệu Kingston.- Loại: DDR4.- Dung lượng: 16Gb.- Bus: 2666Mhz.- Số lượng: 1 Thanh.
RAAD238,RAM Desktop ADATA 4GB(1x4GB) DDR4 2666MHz ,24 tháng,0,529000,Categories/img/Ram/250_46208_ram_adata_value_4gb.jpg,- Loại RAM: DDR4.- Dung lượng: 4Gb.- Bus: 2666Mhz.
RAAV161,RAM Desktop AVEXIR 1B - Budget 8GB (1x8GB) DDR4 2666MHz ,24 tháng,0,799000,Categories/img/Ram/250_44414_ram_hnc_avexir_budget_series.jpg,- Dòng RAM cơ bản đến từ Avexir.- Dung lượng: 1 x 8GB.- Kiểu: DDRam 4.- Bus: 2666 MHz.
RAKM211,Ram Desktop Kingmax Zeus Dragon Red (KM-LD4-2666-16GH) 16GB (1x16GB) DDR4 2666Mhz,24 tháng,0,1599000,Categories/img/Ram/250_45608_ram_desktop_kingmax_zeus_dragon.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Kingmax.- Series: Zeus Dragon Red.- Loại RAM: DDR4.- Đóng gói: 16GB (16GB).
RAMT002,RAM DDR3 Micron ECC 8GB/1600Mhz Registered,24 tháng,0,999000,Categories/img/Ram/250_49069_micron_ecc_8gb_1600mhz.jpg,- Kiểu Ram: ECC Registered.- Dung lượng: 1 x 8GB.- Thế hệ: DDR3.- Bus: 1600MHz.
RAAV171,Ram Desktop AVEXIR 1SOE - SOLID RED (AVD4UZ326661908G-1SOE) 8GB (1x8GB) DDR4 2666Mhz ,24 tháng,0,829000,Categories/img/Ram/250_52851_avexir_1soe___solid_avd4uz330001616g_1soe_8gb.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Avexir.- Series: Solid.- Loại RAM: DDR4.- Đóng gói: 8GB (1x8GB).
RAGS451,Ram Desktop Gskill Trident Z Neo RGB (F4-3600C18D-64GTZN) 64GB (2x32GB) DDR4 3600MHz,24 tháng,7999000,7399000,Categories/img/Ram/250_54210_ram_desktop_gskill_trident_z_rgb__f4_3600c18d_64gtzn__64gb__2x32gb__ddr4_3600mhz_1.jpg,- Dung lượng: 2 x 32GB.- Thế hệ: DDR4.- Bus: 3600MHz.- LED RGB.
RACO330,Ram Desktop Corsair Dominator Platinum RGB (CMT32GX4M2C3200C16) 32GB (2x16G) DDR4 3200MHz,24 tháng,5399000,5099000,Categories/img/Ram/250_55039_ram_desktop_corsair_dominator_platinum_rgb__cmt32gx4m2c3200c16__32gb__2x16g__ddr4_3200mhz.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Corsair.- Series: Dominator RGB.- Loại RAM: DDR4.- Đóng gói: 32GB (2x16GB).
RAAV075,RAM Desktop AVEXIR 1COB Core 8GB (1x8GB) DDR4 2666MHz ,24 tháng,999000,849000,Categories/img/Ram/250_30193_series_core_d4_blue.jpg,- Bộ nhớ RAM LED nằm trong phân khúc cơ bản của Avexir.- Dung lượng: 1 x 8GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RASP007,RAM SILICON POWER 8G DDR3 Bus 1600 UDIMM,24 tháng,0,1299000,Categories/img/Ram/250_34969_ram_silicon_power_ddr3.jpg,- No information
RAKT251,Kit RAM 4 Kingston HyperX Fury Black 16GB bus 2666MHz (2*8GB) - HX426C16FB3K2/16 ,24 tháng,1999000,1759000,Categories/img/Ram/250_48825_hyperx_fury_16gb_2666mhz_ddr4_cl16_dimm_1rx8_black_xmp_desktop_memory_hx426c16fb3k2_16.jpg,- Dòng sản phẩm cơ bản của Kingston.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RACO309,RAM Desktop Corsair DOMINATOR PLATINUM RGB (CMT16GX4M2C3200C16) 16GB (2x8GB) DDR4 3200MHz,24 tháng,0,3299000,Categories/img/Ram/250_45635_ram_corsair__dominator__rgb_1.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Corsair.- Series: Dominator RGB.- Loại RAM: DDR4.- Đóng gói: 16GB (2x8GB).
RAAD241,Ram Desktop Adata XPG Spectrix D60G RGB Grey (AX4U300038G16A-DT60) 16GB (2x8GB) DDR4 3000Mhz,24 tháng,2599000,2399000,Categories/img/Ram/250_47020_ram_adata_xpg_spectrix_d60g_grey.jpg,- Loại RAM: DDR4.- Dung lượng: 8GB x 2 .- Bus: 3000MHz.- Tản nhiệt: Có.- Màu: RGB.
RAAV174,Ram Desktop AVEXIR 1SOE - Solid (AVD4UZ330001616G-1SOE) 8GB (1x8GB) DDR4 3000Mhz,24 tháng,0,879000,Categories/img/Ram/250_52882_ram_desktop_avexir_1soe___solid_avd4uz330001616g_1soe_8gb.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Avexir.- Series: Solid.- Loại RAM: DDR4.- Đóng gói: 8GB (1x8GB).
RAAD261,Ram Desktop Adata XPG Spectrix D80 RGB (AX4U300038G16-DB80) 16GB (2x8GB) DDR4 3000Mhz,24 tháng,0,2399000,Categories/img/Ram/250_54423_ram_desktop_adata_xpg_spectrix_d80_rgb_ax4u300038g16_db80_1.png,- Chủng loại: 	Bộ nhớ trong.- Hãng sản xuất: 	ADATA.- Mã hiệu: 	XPG SPECTRIX D80.- Loại RAM: 	DDR4.- Đóng gói: 	16GB (2x8GB).
RACO332,Ram Desktop Corsair Dominator Platinum White RGB (CMT16GX4M2C3200C16W) 16GB (2x8G) DDR4 3200MHz,24 tháng,3499000,3299000,Categories/img/Ram/250_55500_ram_desktop_corsair_dominator_platinum_white_rgb_cmt16gx4m2c3200c16w_01.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Corsair.- Series: Dominator RGB.- Loại RAM: DDR4.- Đóng gói: 16GB (2x8GB).
RAAV076,RAM Desktop AVEXIR 2COB Core 16GB (2x8GB) DDR4 2666MHz ,24 tháng,1999000,1649000,Categories/img/Ram/250_30197_series_core_d4_blue_kit_2_thanh.jpg,- Bộ nhớ RAM nằm trong phân khúc cơ bản của Avexir.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RASP008,RAM SILICON POWER  8GB (1x8GB) DDR4 Bus 2133 UDIMM,24 tháng,0,799000,Categories/img/Ram/250_34970_ram_silicon_power_black_pcb.jpg,- No information
RAAN007,RAM Desktop ANTECMEMORY 8GB/2400 (1*8GB) 5SR - Red Led,24 tháng,0,859000,Categories/img/Ram/250_41557_ram_antecmemory_series_5_white.jpg,- Dung lượng: 8GB.- Kiểu: DDRam 4.- Bus: 2400 MHz.
RACO304,RAM Desktop CORSAIR Vengeance LPX (CMK8GX4M1A2666C16 ) 8GB (1x8GB) DDR4 2666MHz  ,24 tháng,1059000,899000,Categories/img/Ram/250_43475_ram_corsair__vengeance__lpx.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Corsair.- Series: VENGEANCE® LPX .- Loại RAM: DDR4.- Đóng gói: 8GB (1x8GB).
RAGS330,RAM Desktop Gskill Trident Z Royal (F4-3000C16D-16GTRG) 16GB (2x8GB) DDR4 3000Mhz,24 tháng,0,3099000,Categories/img/Ram/250_45021_gskill_trident_z_royal_gold.jpg,- Dòng sản phẩm Gskill Trident Z nổi tiếng của Gskill.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 3000MHz.
RAAX009,Ram Desktop AXPRO 4GB (1x4GB) DDR3 1333 Mhz,24 tháng,0,449000,Categories/img/Ram/250_47239_ram_axpro_green_pcb_ddr3.jpg,- Loại RAM: DDR3.- Dung lượng: 4Gb.- Bus: 1333Mhz.
RAAX011,Ram Destop Axpro 8GB (1x8GB) DDR4 2400Mhz,24 tháng,0,799000,Categories/img/Ram/250_50150_ram_axpro_black_pcb_ddr4.jpg,- Dòng RAM cơ bản đến từ Axpro.- Dung lượng: 8GB.- Kiểu: DDRam 4.- Bus: 2400 MHz.
RAAV175,Ram Desktop AVEXIR 2C2A - Core 2 RGB (AVD4UZ33001608G-2C2A) 16GB (2x8GB) DDR4 3000Mhz,24 tháng,2399000,2099000,Categories/img/Ram/250_52883_ram_desktop_avexir_2c2a___core_2_rgb_avd4uz33001608g_2c2a_16gb_2x8gb.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Avexir.- Series: Core 2 RGB.- Loại RAM: DDR4.- Đóng gói: 16GB (2x8GB).
RAAD262,Ram Desktop Adata XPG Spectrix D50 RGB (AX4U320038G16A-DT50) 16GB (2x8GB) DDR4 3200Mhz,24 tháng,0,1999000,Categories/img/Ram/250_54424_ram_desktop_adata_xpg_spectrix_d50_rgb__ax4u320038g16a_dt50__16gb__2x8gb__ddr4_3200mhz.jpg,- Chủng loại: 	Bộ nhớ trong.- Hãng sản xuất: 	ADATA.- Mã hiệu: 	XPG SPECTRIX D50.- Loại RAM: 	DDR4.- Đóng gói: 	16GB (2x8GB).
RAAV176,Ram Desktop AVEXIR 1COB Blue (AVD4UZ326661916G-1COB) 16GB (1x16GB) DDR4 2666Mhz,24 tháng,0,1499000,Categories/img/Ram/250_55644_ram_desktop_avexir_1cob_blue_avd4uz326661916g_1cob.jpg,- Bộ nhớ RAM nằm trong phân khúc cơ bản của Avexir.- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RAKT277,Ram Desktop Kingston HyperX Fury (HX432C16FB4/16) 16GB (1x16GB) DDR4 3200Mhz,24 tháng,0,1769000,Categories/img/Ram/250_56678_ram_desktop_kingston_hyperx_fury_hx432c16fb4_16.jpg,- Dòng ram DDR4 phổ thông của Kingston.- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RAKT186,RAM Desktop KINGSTON HyperX Fury Red (HX316C10FR/8) 8GB (1x8GB) DDR3 1600MHz ,24 tháng,0,1499000,Categories/img/Ram/250_30332_kingston_hyperx_fury_hx316c10fr8_850x850.jpg,- Dòng sản phẩm cơ bản của Kingston.- Dung lượng: 1 x 8GB.- Thế hệ: DDR3.- Bus: 1600MHz.
RAAX007,RAM AXPRO 4GB DDR4 Bus 2133Mhz - UDIMM,24 tháng,0,429000,Categories/img/Ram/250_35421_ram_axpro_green_pcb_ddr4.jpg,- Dung lượng: 4GB.- Kiểu: DDRam 4.- Bus: 2133 MHz.
RAKT261,Ram Desktop Kingston (KVR16N11/8) 8GB (1x8GB) DDR3 1600Mhz,36 tháng,0,1199000,Categories/img/Ram/250_53105_ram_desktop_kingston_kvr16n118_8gb_1x8gb_ddr3_1600mhz.jpg,- Loại RAM: DDR3.- Dung lượng: 8Gb.- Bus: 1600.- Tản nhiệt: Không.
RACO325,RAM desktop Corsair Vengeance LPX (CMK16GX4M2D3000C16) 16GB (2x8GB) DDR4 3000MHz,36 tháng,0,1949000,Categories/img/Ram/250_53681_ram_desktop_corsair_vengeance_lpx__ddr4.jpg,- Chủng loại: Bộ nhớ trong.- Hãng sản xuất: Corsair.- Series: VENGEANCE® LPX.- Loại RAM: DDR4.- Đóng gói: 16GB (2x8GB).
RAAD263,Ram Desktop Adata XPG Spectrix D50 RGB(AX4U320038G16A-ST50) 8GB (1x8GB) DDR4 3200Mhz,24 tháng,0,1059000,Categories/img/Ram/250_54425_ram_desktop_adata_xpg_spectrix_d50_rgb__ax4u320038g16a_dt50__8gb_ddr4_3200mhz.jpg,- Chủng loại: 	Bộ nhớ trong.- Hãng sản xuất: 	ADATA.- Mã hiệu: 	XPG SPECTRIX D50.- Loại RAM: 	DDR4.- Đóng gói: 	8GB (1x8GB).
RAAV177,Ram Desktop AVEXIR 1COR Red (AVD4UZ326661916G-1COR) 16GB (1x16GB) DDR4 2666Mhz,24 tháng,0,1499000,Categories/img/Ram/250_55645_ram_desktop_avexir_1cor_red_avd4uz326661916g_1cor.jpg,- Bộ nhớ RAM nằm trong phân khúc cơ bản của Avexir.- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 2666MHz.
RAKT278,Ram Desktop Kingston HyperX Fury (HX432C16FB3K2/16) 16GB (2x8GB) DDR4 3200Mhz,24 tháng,0,1899000,Categories/img/Ram/250_56679_ram_desktop_kingston_hyperx_fury_hx432c16fb3k2_16_1.jpg,- Dòng ram DDR4 phổ thông của Kingston.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 3200MHz.
RACO317,RAM Desktop CORSAIR Vengeance PRO RGB (CMW16GX4M2D3000C16) 16GB (2x8GB) DDR4 3000MHz,24 tháng,2699000,2199000,Categories/img/Ram/250_47008_corsair_vengeance_pro_rgb.jpg,- Dòng sản phẩm cao cấp của Corsair.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 3000MHz.
RATE014,Ram Desktop Team Delta RGB LED Black (TF3D416G3000HC16CDC01) 16GB (2x8GB) DDR4 3000MHz ,24 tháng,0,2399000,Categories/img/Ram/250_41677_ram_team_delta_rgb.jpg,- Loại RAM: DDR4.- Dung lượng: 16Gb (2x8Gb).- Bus: 3000.- Tản nhiệt: Tản nhiệt LED RGB.
RAGS327,RAM Desktop Gskill Trident Z RGB ( F4-3000C16S-8GTZR) 8GB (1x8GB) DDR4 3000Mhz,24 tháng,0,1199000,Categories/img/Ram/250_43927_gskill_trident_z_royal_rgb_single.jpg,- Dòng sản phẩm phù hợp với Game thủ đến từ Gskill.- Dung lượng: 2 x 8GB.- Thế hệ: DDR4.- Bus: 3000MHz.
RAGS442,RAM Desktop Gskill Trident Z Neo (F4-3600C16D-32GTZNC) 32GB (2x16GB) DDR4 3600MHz,24 tháng,0,5299000,Categories/img/Ram/250_48542_gskill_trident_z_neo.jpg,- Dòng sản phẩm phù hợp với Game thủ đến từ Gskill.- Đặc biệt phù hợp với các hệ thống AMD.- Dung lượng: 2 x 16GB.- Thế hệ: DDR4.- Bus: 3600MHz.
RAAD257,RAM Desktop Adata (AD4U2666W4G19-S) 4GB (1x4GB) DDR4 2666MHz,24 tháng,0,549000,Categories/img/Ram/250_54054_16555_ad4u2666w4g19_s.jpg,- Dung lượng: 4GB.- Kiểu Ram: DDR4.- Bus: 2666MHz.
RAAD264,Ram Desktop Adata XPG Spectrix D60G RGB (AX4U320038G16A-DT60) 16GB (2x8GB) DDR4 3200Mhz,24 tháng,0,2099000,Categories/img/Ram/250_54426_ram_desktop_adata_xpg_spectrix_d60g_rgb__ax4u320038g16a_dt60__16gb__2x8gb__ddr4_3200mhz.jpg,- Loại RAM: DDR4.- Dung lượng: 8GB x 2 .- Bus: 3200MHz.- Tản nhiệt: Có.- Màu: RGB.
RAAV178,Ram Desktop AVEXIR 1SOE - Solid (AVD4UZ332001616G-1SOE) 16GB/3200 (1x16GB) DDR4 3200MHz,36 tháng,1749000,1599000,Categories/img/Ram/250_55660_ram_desktop_avexir_1soe_solid_avd4uz332001616g_1soe.jpg,- Dung lượng: 1 x 16GB.- Thế hệ: DDR4.- Bus: 3200MHz.- Số lượng: 1 thanh.
RAAD265,Ram Desktop Adata XPG Spectrix D60 RGB (AX4U320038G16A-ST60) 8GB (1x8GB) DDR4 3200Mhz,24 tháng,0,1079000,Categories/img/Ram/250_56685_ram_desktop_adata_xpg_spectrix_d60_rgb_ax4u320038g16a_st60.jpg,- Dòng RAM hiệu năng cao của ADATA.- Dung lượng 8GB (1x8GB).- Tốc dộ bus: 3200Mhz.- LED RGB.
RAAX002,RAM Desktop AXPRO 4GB (1x4GB) DDR3 1600MHz,24 tháng,0,429000,Categories/img/Ram/250_26135_ram_axpro_green_pcb_ddr3.jpg,- Dung lượng 4GB.- Kiểu Ram DDRam 3.- Bus Ram hỗ trợ 1600.
RASP005,DDRAM III SILICON POWER 4G/1600 UDIMM,24 tháng,0,699000,Categories/img/Ram/250_34851_ram_silicon_power_ddr3.jpg,- Dung lượng: 4GB.- Kiểu: DDRam 3.- Bus: 1600 MHz.
RAAN002,RAM Desktop ANTECMEMORY 1S 4GB (1x4GB) ,24 tháng,0,499000,Categories/img/Ram/250_41552_ram_antecmemory_1s.jpg,- Dung lượng: 4GB.- Kiểu: DDRam 4.- Bus: 2400 MHz.
RAKM208,Ram Desktop Kingmax Zeus Dragon RGB (KM-LD4-3000-8GRS) 8G (1x8GB) DDR4 3000Mhz,24 tháng,1299000,1049000,Categories/img/Ram/250_43084_ram_kingmax_zeus_rgb.jpg,- Kiểu RAM: DDR4.- Dung lượng: 8GB.- BUS: 3000Mhz.- LED RGB.
